local_index,gene_symbol,ensembl_id,global_index,output_index
4711,KMT2A,ENSG00000118058,4620,4620
4712,IFT46,ENSG00000118096,4622,4622
4713,ARCN1,ENSG00000095139,1958,1958
4714,DDX6,ENSG00000110367,3650,3650
4715,CCDC84,ENSG00000186166,15022,15022
4716,RPS25,ENSG00000118181,18858,-1
4717,TRAPPC4,ENSG00000196655,15825,15825
4718,SLC37A4,ENSG00000137700,7229,7229
4719,HYOU1,ENSG00000149428,8852,8852
4720,VPS11,ENSG00000160695,10103,10103
4721,HMBS,ENSG00000256269,17985,17985
4722,H2AFX,ENSG00000188486,15452,15452
4723,DPAGT1,ENSG00000172269,12679,12679
4724,HINFP,ENSG00000172273,12681,12681
4725,CBL,ENSG00000110395,3652,3652
4726,MCAM,ENSG00000076706,1312,1312
4727,RNF26,ENSG00000173456,12909,12909
4728,USP2,ENSG00000036672,520,520
4729,ARHGEF12,ENSG00000196914,15886,15886
4730,SC5D,ENSG00000109929,3600,3600
4731,HSPA8,ENSG00000109971,3604,3604
4732,TBRG1,ENSG00000154144,9352,9352
4733,SPA17,ENSG00000064199,847,847
4734,NRGN,ENSG00000154146,9353,9353
4735,ESAM,ENSG00000149564,8875,8875
4736,TMEM218,ENSG00000150433,8934,8934
4737,FEZ1,ENSG00000149557,8874,8874
4738,EI24,ENSG00000149547,8871,8871
4739,STT3A,ENSG00000134910,6720,6720
4740,CHEK1,ENSG00000149554,8873,8873
4741,HYLS1,ENSG00000198331,16238,16238
4742,PUS3,ENSG00000110060,3616,3616
4743,RPUSD4,ENSG00000165526,11149,11149
4744,FAM118B,ENSG00000197798,16104,16104
4745,SRPRA,ENSG00000182934,14370,14370
4746,FOXRED1,ENSG00000110074,3619,3619
4747,DCPS,ENSG00000110063,3617,3617
4748,NFRKB,ENSG00000170322,12245,12245
4749,APLP2,ENSG00000084234,1575,1575
4750,ZBTB44,ENSG00000196323,15719,15719
4751,NCAPD3,ENSG00000151503,9051,9051
4752,VPS26B,ENSG00000151502,9050,9050
4753,THYN1,ENSG00000151500,9049,9049
4754,ACAD8,ENSG00000151498,9048,9048
4755,KDM5A,ENSG00000073614,1194,1194
4756,CCDC77,ENSG00000120647,4906,4906
4757,WNK1,ENSG00000060237,789,789
4758,ERC1,ENSG00000082805,1532,1532
4759,ADIPOR2,ENSG00000006831,157,157
4760,FKBP4,ENSG00000004478,49,49
4761,ITFG2,ENSG00000111203,3733,3733
4762,FOXM1,ENSG00000111206,3734,3734
4763,RHNO1,ENSG00000171792,12573,12573
4764,TEAD4,ENSG00000197905,16132,16132
4765,CCND2,ENSG00000118971,4706,4706
4766,C12orf4,ENSG00000047621,611,611
4767,RAD51AP1,ENSG00000111247,3742,3742
4768,DYRK4,ENSG00000010219,244,244
4769,NDUFA9,ENSG00000139180,7492,7492
4770,CD9,ENSG00000010278,248,248
4771,TNFRSF1A,ENSG00000067182,973,973
4772,LTBR,ENSG00000111321,3757,3757
4773,MRPL51,ENSG00000111639,18859,-1
4774,NCAPD2,ENSG00000010292,250,250
4775,GAPDH,ENSG00000111640,18860,-1
4776,NOP2,ENSG00000111641,3790,3790
4777,CHD4,ENSG00000111642,3791,3791
4778,ZNF384,ENSG00000126746,5637,5637
4779,COPS7A,ENSG00000111652,3793,3793
4780,MLF2,ENSG00000089693,1792,1792
4781,PTMS,ENSG00000159335,9932,9932
4782,CDCA3,ENSG00000111665,3796,3796
4783,USP5,ENSG00000111667,3798,3798
4784,TPI1,ENSG00000111669,18861,-1
4785,ENO2,ENSG00000111674,3801,3801
4786,ATN1,ENSG00000111676,3802,3802
4787,C12orf57,ENSG00000111678,3803,3803
4788,PHB2,ENSG00000215021,17194,17194
4789,EMG1,ENSG00000126749,5638,5638
4790,LPCAT3,ENSG00000111684,3805,3805
4791,SLC2A3,ENSG00000059804,784,784
4792,NECAP1,ENSG00000089818,1796,1796
4793,RIMKLB,ENSG00000166532,11401,11401
4794,M6PR,ENSG00000003056,31,31
4795,GABARAPL1,ENSG00000139112,7475,7475
4796,AC022075.1,ENSG00000245648,18862,-1
4797,MAGOHB,ENSG00000111196,3731,3731
4798,YBX3,ENSG00000060138,787,787
4799,PRH1,ENSG00000231887,18532,18532
4800,SMIM10L1,ENSG00000256537,17992,17992
4801,ETV6,ENSG00000139083,7474,7474
4802,LRP6,ENSG00000070018,1062,1062
4803,BORCS5,ENSG00000165714,11197,11197
4804,CDKN1B,ENSG00000111276,3752,3752
4805,GPRC5D-AS1,ENSG00000247498,18863,-1
4806,ATF7IP,ENSG00000171681,12550,12550
4807,PLBD1,ENSG00000121316,4987,4987
4808,WBP11,ENSG00000084463,1578,1578
4809,STRAP,ENSG00000023734,422,422
4810,DERA,ENSG00000023697,421,421
4811,MGST1,ENSG00000008394,214,214
4812,PLEKHA5,ENSG00000052126,680,680
4813,AEBP2,ENSG00000139154,7484,7484
4814,RECQL,ENSG00000004700,53,53
4815,GOLT1B,ENSG00000111711,3811,3811
4816,LDHB,ENSG00000111716,3813,3813
4817,CMAS,ENSG00000111726,3815,3815
4818,ETNK1,ENSG00000139163,7487,7487
4819,BCAT1,ENSG00000060982,802,802
4820,LRMP,ENSG00000118308,4645,4645
4821,ETFRF1,ENSG00000205707,18864,-1
4822,KRAS,ENSG00000133703,6524,6524
4823,ITPR2,ENSG00000123104,5165,5165
4824,INTS13,ENSG00000064102,844,844
4825,FGFR1OP2,ENSG00000111790,3827,3827
4826,TM7SF3,ENSG00000064115,845,845
4827,MED21,ENSG00000152944,9226,9226
4828,STK38L,ENSG00000211455,16943,16943
4829,ARNTL2,ENSG00000029153,462,462
4830,PPFIBP1,ENSG00000110841,3692,3692
4831,MRPS35,ENSG00000061794,18865,-1
4832,KLHL42,ENSG00000087448,1692,1692
4833,CCDC91,ENSG00000123106,5166,5166
4834,FAR2,ENSG00000064763,871,871
4835,ERGIC2,ENSG00000087502,1696,1696
4836,IPO8,ENSG00000133704,6525,6525
4837,DDX11,ENSG00000013573,332,332
4838,SINHCAF,ENSG00000139146,7482,7482
4839,AC023157.3,ENSG00000276900,18866,-1
4840,RESF1,ENSG00000174718,13109,13109
4841,BICD1,ENSG00000151746,9085,9085
4842,DNM1L,ENSG00000087470,1693,1693
4843,YARS2,ENSG00000139131,7478,7478
4844,ALG10B,ENSG00000175548,13260,13260
4845,CPNE8,ENSG00000139117,7477,7477
4846,KIF21A,ENSG00000139116,7476,7476
4847,GXYLT1,ENSG00000151233,9011,9011
4848,YAF2,ENSG00000015153,348,348
4849,PPHLN1,ENSG00000134283,6612,6612
4850,ZCRB1,ENSG00000139168,7488,7488
4851,PUS7L,ENSG00000129317,5912,5912
4852,IRAK4,ENSG00000198001,16160,16160
4853,TWF1,ENSG00000151239,9012,9012
4854,ANO6,ENSG00000177119,13501,13501
4855,AC008124.1,ENSG00000273015,18867,-1
4856,ARID2,ENSG00000189079,15585,15585
4857,SCAF11,ENSG00000139218,7503,7503
4858,SLC38A1,ENSG00000111371,3769,3769
4859,SLC38A2,ENSG00000134294,6616,6616
4860,RPAP3,ENSG00000005175,80,80
4861,SLC48A1,ENSG00000211584,16946,16946
4862,HDAC7,ENSG00000061273,803,803
4863,TMEM106C,ENSG00000134291,6615,6615
4864,COL2A1,ENSG00000139219,7504,7504
4865,SENP1,ENSG00000079387,1420,1420
4866,PFKM,ENSG00000152556,9183,9183
4867,ASB8,ENSG00000177981,13633,13633
4868,KANSL2,ENSG00000139620,7558,7558
4869,CCNT1,ENSG00000129315,5911,5911
4870,DDX23,ENSG00000174243,13042,13042
4871,FKBP11,ENSG00000134285,6613,6613
4872,ARF3,ENSG00000134287,6614,6614
4873,PRKAG1,ENSG00000181929,14189,14189
4874,KMT2D,ENSG00000167548,11616,11616
4875,RHEBL1,ENSG00000167550,11618,11618
4876,LMBR1L,ENSG00000139636,7564,7564
4877,TUBA1B,ENSG00000123416,5206,5206
4878,TUBA1A,ENSG00000167552,11619,11619
4879,TUBA1C,ENSG00000167553,11620,11620
4880,TROAP,ENSG00000135451,6819,6819
4881,SPATS2,ENSG00000123352,5193,5193
4882,MCRS1,ENSG00000187778,15314,15314
4883,TMBIM6,ENSG00000139644,7567,7567
4884,NCKAP5L,ENSG00000167566,11625,11625
4885,RACGAP1,ENSG00000161800,10215,10215
4886,SMARCD1,ENSG00000066117,932,932
4887,COX14,ENSG00000178449,13706,13706
4888,CERS5,ENSG00000139624,7559,7559
4889,LIMA1,ENSG00000050405,661,661
4890,LARP4,ENSG00000161813,10217,10217
4891,DIP2B,ENSG00000066084,931,931
4892,ATF1,ENSG00000123268,5186,5186
4893,SLC11A2,ENSG00000110911,3705,3705
4894,LETMD1,ENSG00000050426,662,662
4895,TFCP2,ENSG00000135457,6822,6822
4896,DAZAP2,ENSG00000183283,14436,14436
4897,SMAGP,ENSG00000170545,12304,12304
4898,GALNT6,ENSG00000139629,7562,7562
4899,ACVR1B,ENSG00000135503,6830,6830
4900,ATG101,ENSG00000123395,5201,5201
4901,KRT8,ENSG00000170421,12268,12268
4902,KRT18,ENSG00000111057,3721,3721
4903,EIF4B,ENSG00000063046,826,826
4904,ZNF740,ENSG00000139651,7570,7570
4905,MFSD5,ENSG00000182544,14296,14296
4906,ESPL1,ENSG00000135476,6826,6826
4907,PFDN5,ENSG00000123349,5192,5192
4908,AAAS,ENSG00000094914,1949,1949
4909,SP1,ENSG00000185591,14889,14889
4910,AMHR2,ENSG00000135409,6806,6806
4911,PRR13,ENSG00000205352,18868,-1
4912,PCBP2,ENSG00000197111,15936,15936
4913,TARBP2,ENSG00000139546,7548,7548
4914,ATF7,ENSG00000170653,12327,12327
4915,ATP5MC2,ENSG00000135390,6801,6801
4916,HOXC10,ENSG00000180818,14036,14036
4917,HOXC9,ENSG00000180806,14033,14033
4918,HOXC8,ENSG00000037965,529,529
4919,SMUG1,ENSG00000123415,5205,5205
4920,CBX5,ENSG00000094916,1950,1950
4921,HNRNPA1,ENSG00000135486,18869,-1
4922,NFE2,ENSG00000123405,5202,5202
4923,COPZ1,ENSG00000111481,3778,3778
4924,ZNF385A,ENSG00000161642,10200,10200
4925,GTSF1,ENSG00000170627,12321,12321
4926,NCKAP1L,ENSG00000123338,5190,5190
4927,BLOC1S1,ENSG00000135441,6815,6815
4928,CD63,ENSG00000135404,6803,6803
4929,GDF11,ENSG00000135414,6808,6808
4930,SARNP,ENSG00000205323,16810,16810
4931,ORMDL2,ENSG00000123353,5194,5194
4932,DNAJC14,ENSG00000135392,6802,6802
4933,PYM1,ENSG00000170473,12285,12285
4934,CDK2,ENSG00000123374,5198,5198
4935,RAB5B,ENSG00000111540,3783,3783
4936,IKZF4,ENSG00000123411,5204,5204
4937,RPS26,ENSG00000197728,18870,-1
4938,PA2G4,ENSG00000170515,12296,12296
4939,RPL41,ENSG00000229117,18871,-1
4940,ESYT1,ENSG00000139641,7566,7566
4941,MYL6B,ENSG00000196465,15773,15773
4942,MYL6,ENSG00000092841,1923,1923
4943,SMARCC2,ENSG00000139613,7556,7556
4944,RNF41,ENSG00000181852,14177,14177
4945,NABP2,ENSG00000139579,7553,7553
4946,ANKRD52,ENSG00000139645,7568,7568
4947,CS,ENSG00000062485,818,818
4948,CNPY2,ENSG00000257727,18020,18020
4949,TIMELESS,ENSG00000111602,3787,3787
4950,SPRYD4,ENSG00000176422,13395,13395
4951,BAZ2A,ENSG00000076108,1294,1294
4952,ATP5F1B,ENSG00000110955,3712,3712
4953,PTGES3,ENSG00000110958,3713,3713
4954,NACA,ENSG00000196531,18872,-1
4955,PRIM1,ENSG00000198056,16175,16175
4956,ZBTB39,ENSG00000166860,11469,11469
4957,TAC3,ENSG00000166863,11471,11471
4958,NEMP1,ENSG00000166881,11474,11474
4959,STAT6,ENSG00000166888,11478,11478
4960,SHMT2,ENSG00000182199,14237,14237
4961,STAC3,ENSG00000185482,14870,14870
4962,R3HDM2,ENSG00000179912,13912,13912
4963,MARS,ENSG00000166986,11509,11509
4964,DDIT3,ENSG00000175197,13196,13196
4965,MBD6,ENSG00000166987,11510,11510
4966,DCTN2,ENSG00000175203,13199,13199
4967,PIP4K2C,ENSG00000166908,11483,11483
4968,OS9,ENSG00000135506,6831,6831
4969,TSPAN31,ENSG00000135452,6820,6820
4970,CDK4,ENSG00000135446,6817,6817
4971,MARCH9,ENSG00000139266,7509,7509
4972,METTL1,ENSG00000037897,528,528
4973,TSFM,ENSG00000123297,5187,5187
4974,CTDSP2,ENSG00000175215,13202,13202
4975,ATP23,ENSG00000166896,11480,11480
4976,GIHCG,ENSG00000257698,18873,-1
4977,TAFA2,ENSG00000198673,16319,16319
4978,USP15,ENSG00000135655,6858,6858
4979,MON2,ENSG00000061987,812,812
4980,RXYLT1,ENSG00000118600,4677,4677
4981,XPOT,ENSG00000184575,14690,14690
4982,TBK1,ENSG00000183735,14530,14530
4983,RASSF3,ENSG00000153179,9257,9257
4984,LEMD3,ENSG00000174106,13018,13018
4985,LLPH,ENSG00000139233,7507,7507
4986,TMBIM4,ENSG00000155957,9531,9531
4987,HELB,ENSG00000127311,5692,5692
4988,CAND1,ENSG00000111530,3780,3780
4989,DYRK2,ENSG00000127334,5698,5698
4990,MDM1,ENSG00000111554,3784,3784
4991,RAP1B,ENSG00000127314,18874,-1
4992,NUP107,ENSG00000111581,3785,3785
4993,SLC35E3,ENSG00000175782,13293,13293
4994,MDM2,ENSG00000135679,6861,6861
4995,CPSF6,ENSG00000111605,3788,3788
4996,LYZ,ENSG00000090382,1817,1817
4997,YEATS4,ENSG00000127337,5699,5699
4998,CCT2,ENSG00000166226,11319,11319
4999,AC025159.1,ENSG00000257815,18875,-1
5000,CNOT2,ENSG00000111596,3786,3786
5001,ZFC3H1,ENSG00000133858,6541,6541
5002,TMEM19,ENSG00000139291,7514,7514
5003,RAB21,ENSG00000080371,1449,1449
5004,TBC1D15,ENSG00000121749,5022,5022
5005,AC090015.1,ENSG00000251138,18876,-1
5006,ATXN7L3B,ENSG00000253719,17901,17901
5007,KRR1,ENSG00000111615,3789,3789
5008,NAP1L1,ENSG00000187109,18877,-1
5009,OSBPL8,ENSG00000091039,1851,1851
5010,ZDHHC17,ENSG00000186908,15163,15163
5011,PPP1R12A,ENSG00000058272,765,765
5012,CCDC59,ENSG00000133773,6532,6532
5013,C12orf29,ENSG00000133641,6518,6518
5014,CEP290,ENSG00000198707,16333,16333
5015,TMTC3,ENSG00000139324,7519,7519
5016,POC1B,ENSG00000139323,7518,7518
5017,ATP2B1,ENSG00000070961,1104,1104
5018,BTG1,ENSG00000133639,6516,6516
5019,EEA1,ENSG00000102189,2560,2560
5020,NUDT4,ENSG00000173598,12938,12938
5021,UBE2N,ENSG00000177889,13624,13624
5022,MRPL42,ENSG00000198015,18878,-1
5023,SOCS2,ENSG00000120833,4939,4939
5024,CRADD,ENSG00000169372,12051,12051
5025,CEP83,ENSG00000173588,12936,12936
5026,NDUFA12,ENSG00000184752,14721,14721
5027,NR2C1,ENSG00000120798,4933,4933
5028,FGD6,ENSG00000180263,13965,13965
5029,VEZT,ENSG00000028203,457,457
5030,METAP2,ENSG00000111142,3726,3726
5031,USP44,ENSG00000136014,6928,6928
5032,SNRPF,ENSG00000139343,7522,7522
5033,LTA4H,ENSG00000111144,3727,3727
5034,ELK3,ENSG00000111145,3728,3728
5035,CDK17,ENSG00000059758,782,782
5036,NEDD1,ENSG00000139350,7524,7524
5037,TMPO-AS1,ENSG00000257167,18879,-1
5038,TMPO,ENSG00000120802,4935,4935
5039,SLC25A3,ENSG00000075415,1266,1266
5040,IKBIP,ENSG00000166130,11286,11286
5041,APAF1,ENSG00000120868,4942,4942
5042,UHRF1BP1L,ENSG00000111647,3792,3792
5043,ACTR6,ENSG00000075089,1244,1244
5044,SCYL2,ENSG00000136021,6929,6929
5045,UTP20,ENSG00000120800,4934,4934
5046,ARL1,ENSG00000120805,4936,4936
5047,CHPT1,ENSG00000111666,3797,3797
5048,GNPTAB,ENSG00000111670,3799,3799
5049,DRAM1,ENSG00000136048,6934,6934
5050,WASHC3,ENSG00000120860,4941,4941
5051,NUP37,ENSG00000075188,1248,1248
5052,PARPBP,ENSG00000185480,14869,14869
5053,HELLPAR,ENSG00000281344,18880,-1
5054,HSP90B1,ENSG00000166598,11418,11418
5055,C12orf73,ENSG00000204954,16754,16754
5056,TDG,ENSG00000139372,7530,7530
5057,NFYB,ENSG00000120837,4940,4940
5058,TXNRD1,ENSG00000198431,16260,16260
5059,CHST11,ENSG00000171310,12467,12467
5060,C12orf45,ENSG00000151131,9000,9000
5061,ALDH1L2,ENSG00000136010,6926,6926
5062,WASHC4,ENSG00000136051,6935,6935
5063,POLR3B,ENSG00000013503,328,328
5064,TMEM263,ENSG00000151135,9001,9001
5065,MTERF2,ENSG00000120832,4938,4938
5066,CRY1,ENSG00000008405,215,215
5067,PWP1,ENSG00000136045,6933,6933
5068,PRDM4,ENSG00000110851,3695,3695
5069,SART3,ENSG00000075856,1283,1283
5070,ISCU,ENSG00000136003,6925,6925
5071,CORO1C,ENSG00000110880,3699,3699
5072,SSH1,ENSG00000084112,1573,1573
5073,ALKBH2,ENSG00000189046,15575,15575
5074,UNG,ENSG00000076248,1297,1297
5075,KCTD10,ENSG00000110906,3704,3704
5076,UBE3B,ENSG00000151148,9003,9003
5077,MMAB,ENSG00000139428,7533,7533
5078,MVK,ENSG00000110921,3707,3707
5079,GLTP,ENSG00000139433,7534,7534
5080,TCHP,ENSG00000139437,7536,7536
5081,GIT2,ENSG00000139436,7535,7535
5082,ANKRD13A,ENSG00000076513,1304,1304
5083,C12orf76,ENSG00000174456,13071,13071
5084,IFT81,ENSG00000122970,5155,5155
5085,ATP2A2,ENSG00000174437,13065,13065
5086,ANAPC7,ENSG00000196510,15787,15787
5087,ARPC3,ENSG00000111229,3737,3737
5088,GPN3,ENSG00000111231,3738,3738
5089,FAM216A,ENSG00000204856,16730,16730
5090,VPS29,ENSG00000111237,3739,3739
5091,PPTC7,ENSG00000196850,15872,15872
5092,TCTN1,ENSG00000204852,16729,16729
5093,PPP1CC,ENSG00000186298,15047,15047
5094,SH2B3,ENSG00000111252,3744,3744
5095,ATXN2,ENSG00000204842,16725,16725
5096,BRAP,ENSG00000089234,1774,1774
5097,ALDH2,ENSG00000111275,3751,3751
5098,MAPKAPK5-AS1,ENSG00000234608,18881,-1
5099,MAPKAPK5,ENSG00000089022,1751,1751
5100,TMEM116,ENSG00000198270,16227,16227
5101,ERP29,ENSG00000089248,1775,1775
5102,NAA25,ENSG00000111300,3754,3754
5103,TRAFD1,ENSG00000135148,6759,6759
5104,HECTD4,ENSG00000173064,12832,12832
5105,RPL6,ENSG00000089009,18882,-1
5106,PTPN11,ENSG00000179295,13837,13837
5107,DDX54,ENSG00000123064,5158,5158
5108,RITA1,ENSG00000139405,7531,7531
5109,RBM19,ENSG00000122965,5153,5153
5110,MED13L,ENSG00000123066,5159,5159
5111,C12orf49,ENSG00000111412,3772,3772
5112,TESC,ENSG00000088992,1748,1748
5113,FBXO21,ENSG00000135108,6751,6751
5114,RFC5,ENSG00000111445,3775,3775
5115,WSB2,ENSG00000176871,13455,13455
5116,VSIG10,ENSG00000176834,13451,13451
5117,PEBP1,ENSG00000089220,1772,1772
5118,TAOK3,ENSG00000135090,6746,6746
5119,SUDS3,ENSG00000111707,3810,3810
5120,PRKAB1,ENSG00000111725,3814,3814
5121,CIT,ENSG00000122966,5154,5154
5122,RAB35,ENSG00000111737,3821,3821
5123,GCN1,ENSG00000089154,1765,1765
5124,RPLP0,ENSG00000089157,18883,-1
5125,PXN-AS1,ENSG00000255857,18884,-1
5126,PXN,ENSG00000089159,1766,1766
5127,COX6A1,ENSG00000111775,3823,3823
5128,TRIAP1,ENSG00000170855,12362,12362
5129,GATC,ENSG00000257218,18012,18012
5130,SRSF9,ENSG00000111786,3826,3826
5131,DYNLL1,ENSG00000088986,1747,1747
5132,COQ5,ENSG00000110871,3697,3697
5133,RNF10,ENSG00000022840,408,408
5134,POP5,ENSG00000167272,11566,11566
5135,MLEC,ENSG00000110917,3706,3706
5136,ACADS,ENSG00000122971,5156,5156
5137,SPPL3,ENSG00000157837,9750,9750
5138,C12orf43,ENSG00000157895,9759,9759
5139,CAMKK2,ENSG00000110931,3709,3709
5140,ANAPC5,ENSG00000089053,1755,1755
5141,RNF34,ENSG00000170633,12324,12324
5142,KDM2B,ENSG00000089094,1760,1760
5143,ORAI1,ENSG00000276045,18317,18317
5144,TMEM120B,ENSG00000188735,15507,15507
5145,LINC01089,ENSG00000212694,18885,-1
5146,SETD1B,ENSG00000139718,7578,7578
5147,PSMD9,ENSG00000110801,3690,3690
5148,BCL7A,ENSG00000110987,3715,3715
5149,MLXIP,ENSG00000175727,13286,13286
5150,VPS33A,ENSG00000139719,7579,7579
5151,CLIP1,ENSG00000130779,6112,6112
5152,ZCCHC8,ENSG00000033030,485,485
5153,RSRC2,ENSG00000111011,3716,3716
5154,KNTC1,ENSG00000184445,14662,14662
5155,DENR,ENSG00000139726,7582,7582
5156,VPS37B,ENSG00000139722,7580,7580
5157,OGFOD2,ENSG00000111325,3758,3758
5158,ARL6IP4,ENSG00000182196,14235,14235
5159,MPHOSPH9,ENSG00000051825,679,679
5160,C12orf65,ENSG00000130921,6132,6132
5161,CDK2AP1,ENSG00000111328,3759,3759
5162,SBNO1,ENSG00000139697,7576,7576
5163,SBNO1-AS1,ENSG00000256092,18886,-1
5164,KMT5A,ENSG00000183955,14574,14574
5165,RILPL2,ENSG00000150977,8981,8981
5166,SNRNP35,ENSG00000184209,14614,14614
5167,RILPL1,ENSG00000188026,15364,15364
5168,TMED2,ENSG00000086598,1648,1648
5169,DDX55,ENSG00000111364,3768,3768
5170,EIF2B1,ENSG00000111361,3767,3767
5171,GTF2H3,ENSG00000111358,3766,3766
5172,ATP6V0A2,ENSG00000185344,14846,14846
5173,CCDC92,ENSG00000119242,4724,4724
5174,ZNF664,ENSG00000179195,13824,13824
5175,NCOR2,ENSG00000196498,15781,15781
5176,SCARB1,ENSG00000073060,1178,1178
5177,UBC,ENSG00000150991,8983,8983
5178,DHX37,ENSG00000150990,8982,8982
5179,BRI3BP,ENSG00000184992,14765,14765
5180,AACS,ENSG00000081760,1496,1496
5181,AC025160.1,ENSG00000286662,18887,-1
5182,STX2,ENSG00000111450,3776,3776
5183,RAN,ENSG00000132341,18888,-1
5184,SFSWAP,ENSG00000061936,810,810
5185,PUS1,ENSG00000177192,13514,13514
5186,EP400,ENSG00000183495,14475,14475
5187,DDX51,ENSG00000185163,14807,14807
5188,NOC4L,ENSG00000184967,14757,14757
5189,FBRSL1,ENSG00000112787,3976,3976
5190,POLE,ENSG00000177084,13494,13494
5191,PXMP2,ENSG00000176894,13459,13459
5192,PGAM5,ENSG00000247077,17802,17802
5193,ANKLE2,ENSG00000176915,13466,13466
5194,GOLGA3,ENSG00000090615,1832,1832
5195,CHFR,ENSG00000072609,1158,1158
5196,ZNF26,ENSG00000198393,16252,16252
5197,ZNF84,ENSG00000198040,16169,16169
5198,ZNF891,ENSG00000214029,17105,17105
5199,ZNF268,ENSG00000090612,1831,1831
5200,AL137001.2,ENSG00000287861,18889,-1
5201,MPHOSPH8,ENSG00000196199,15688,15688
5202,PSPC1,ENSG00000121390,4994,4994
5203,ZMYM5,ENSG00000132950,6431,6431
5204,ZMYM2,ENSG00000121741,5019,5019
5205,IFT88,ENSG00000032742,483,483
5206,EEF1AKMT1,ENSG00000150456,8936,8936
5207,XPO4,ENSG00000132953,6433,6433
5208,SAP18,ENSG00000150459,8938,8938
5209,SKA3,ENSG00000165480,11136,11136
5210,MRPL57,ENSG00000173141,18890,-1
5211,ZDHHC20,ENSG00000180776,14028,14028
5212,MICU2,ENSG00000165487,11137,11137
5213,SACS,ENSG00000151835,9095,9095
5214,MIPEP,ENSG00000027001,449,449
5215,PARP4,ENSG00000102699,2609,2609
5216,CENPJ,ENSG00000151849,9098,9098
5217,MTMR6,ENSG00000139505,7540,7540
5218,NUP58,ENSG00000139496,7539,7539
5219,RNF6,ENSG00000127870,5746,5746
5220,CDK8,ENSG00000132964,6436,6436
5221,USP12,ENSG00000152484,9176,9176
5222,RPL21,ENSG00000122026,18891,-1
5223,GTF3A,ENSG00000122034,5057,5057
5224,MTIF3,ENSG00000122033,5056,5056
5225,POLR1D,ENSG00000186184,15024,15024
5226,PAN3,ENSG00000152520,9181,9181
5227,POMP,ENSG00000132963,6435,6435
5228,SLC7A1,ENSG00000139514,7542,7542
5229,UBL3,ENSG00000122042,5059,5059
5230,KATNAL1,ENSG00000102781,2617,2617
5231,HMGB1,ENSG00000189403,18892,-1
5232,USPL1,ENSG00000132952,6432,6432
5233,HSPH1,ENSG00000120694,4918,4918
5234,BRCA2,ENSG00000139618,7557,7557
5235,N4BP2L2,ENSG00000244754,17797,17797
5236,PDS5B,ENSG00000083642,1551,1551
5237,RFC3,ENSG00000133119,6467,6467
5238,AL161891.1,ENSG00000276672,18893,-1
5239,SPART,ENSG00000133104,6458,6458
5240,RFXAP,ENSG00000133111,6463,6463
5241,ALG5,ENSG00000120697,4920,4920
5242,EXOSC8,ENSG00000120699,4921,4921
5243,SUPT20H,ENSG00000102710,2610,2610
5244,UFM1,ENSG00000120686,4914,4914
5245,PROSER1,ENSG00000120685,4913,4913
5246,NHLRC3,ENSG00000188811,15527,15527
5247,COG6,ENSG00000133103,6457,6457
5248,FOXO1,ENSG00000150907,8977,8977
5249,MRPS31,ENSG00000102738,18894,-1
5250,SLC25A15,ENSG00000102743,2611,2611
5251,ELF1,ENSG00000120690,4916,4916
5252,WBP4,ENSG00000120688,4915,4915
5253,KBTBD6,ENSG00000165572,11158,11158
5254,MTRF1,ENSG00000120662,4910,4910
5255,NAA16,ENSG00000172766,12778,12778
5256,VWA8,ENSG00000102763,2615,2615
5257,DGKH,ENSG00000102780,2616,2616
5258,AKAP11,ENSG00000023516,418,418
5259,TSC22D1,ENSG00000102804,2622,2622
5260,NUFIP1,ENSG00000083635,1550,1550
5261,GPALPP1,ENSG00000133114,6464,6464
5262,GTF2F2,ENSG00000188342,15432,15432
5263,TPT1,ENSG00000133112,18895,-1
5264,TPT1-AS1,ENSG00000170919,18896,-1
5265,COG3,ENSG00000136152,6953,6953
5266,ZC3H13,ENSG00000123200,5181,5181
5267,LCP1,ENSG00000136167,6961,6961
5268,LRCH1,ENSG00000136141,6948,6948
5269,ESD,ENSG00000139684,7574,7574
5270,SUCLA2,ENSG00000136143,6949,6949
5271,NUDT15,ENSG00000136159,6958,6958
5272,MED4,ENSG00000136146,6951,6951
5273,ITM2B,ENSG00000136156,6956,6956
5274,RB1,ENSG00000139687,7575,7575
5275,RCBTB2,ENSG00000136161,6960,6960
5276,FNDC3A,ENSG00000102531,2597,2597
5277,CDADC1,ENSG00000102543,2599,2599
5278,SETDB2,ENSG00000136169,6962,6962
5279,RCBTB1,ENSG00000136144,6950,6950
5280,ARL11,ENSG00000152213,9135,9135
5281,EBPL,ENSG00000123179,5179,5179
5282,KPNA3,ENSG00000102753,2612,2612
5283,SPRYD7,ENSG00000123178,5178,5178
5284,DLEU2,ENSG00000231607,18897,-1
5285,TRIM13,ENSG00000204977,16763,16763
5286,DLEU1,ENSG00000176124,18898,-1
5287,RNASEH2B,ENSG00000136104,6942,6942
5288,INTS6,ENSG00000102786,2618,2618
5289,WDFY2,ENSG00000139668,7572,7572
5290,ATP7B,ENSG00000123191,5180,5180
5291,ALG11,ENSG00000253710,17900,17900
5292,VPS36,ENSG00000136100,6941,6941
5293,CKAP2,ENSG00000136108,6943,6943
5294,SUGT1,ENSG00000165416,11122,11122
5295,DIAPH3,ENSG00000139734,7583,7583
5296,TDRD3,ENSG00000083544,1549,1549
5297,LINC00355,ENSG00000227674,18899,-1
5298,MZT1,ENSG00000204899,16740,16740
