local_index,gene_symbol,ensembl_id,global_index,output_index
4364,PDSS1,,8748,8748
4365,ABI1,,7053,7053
4366,ANKRD26,,3358,3358
4367,YME1L1,,7054,7054
4368,MASTL,,4900,4900
4369,ACBD5,,3359,3359
4370,RAB18,,2017,2017
4371,WAC-AS1,,18812,-1
4372,WAC,,1982,1982
4373,BAMBI,,1979,1979
4374,SVIL,,15984,15984
4375,MTPAP,,3365,3365
4376,ZEB1,,8757,8757
4377,ARHGAP12,,11106,11106
4378,KIF5B,,12339,12339
4379,EPC1,,4904,4904
4380,ITGB1,,8920,8920
4381,NRP1,,2018,2018
4382,PARD3,,8755,8755
4383,CUL2,,3381,3381
4384,CREM,,1983,1983
4385,CCNY,,3382,3382
4386,FZD8,,13525,13525
4387,ZNF248,,16191,16191
4388,ZNF33A,,15604,15604
4389,ZNF37A,,1264,1264
4390,LINC00839,,19247,-1
4391,ZNF33B,,15836,15836
4392,BMS1,,11203,11203
4393,CSGALNACT2,,12138,12138
4394,HNRNPF,,12136,12136
4395,ZNF32,,12125,12125
4396,WASHC2C,,18813,-1
4397,TIMM23,,18133,18133
4398,NCOA4,,18145,18145
4399,MAPK8,,3325,3325
4400,ARHGAP22,,5855,5855
4401,ERCC6,,17377,17377
4402,PARG,,17410,17410
4403,TIMM23B,,18814,-1
4404,WASHC2A,,2023,2023
4405,CSTF2T,,13581,13581
4406,DKK1,,3371,3371
4407,ZWINT,,5151,5151
4408,CISD1,,5146,5146
4409,UBE2D1,,1151,1151
4410,TFAM,,3379,3379
4411,BICC1,,5145,5145
4412,CCDC6,,3380,3380
4413,ANK3,,9004,9004
4414,CDK1,,12243,12243
4415,ARID5B,,8929,8929
4416,RTKN2,,14198,14198
4417,ADO,,14186,14186
4418,NRBF2,,8759,8759
4419,JMJD1C,,12622,12622
4420,REEP3,,11134,11134
4421,LINC01515,,19248,-1
4422,SIRT1,,2003,2003
4423,HERC4,,8765,8765
4424,PBLD,,3387,3387
4425,HNRNPH3,,2004,2004
4426,RUFY2,,16556,16556
4427,DNA2,,7358,7358
4428,SLC25A16,,5150,5150
4429,TET1,,7357,7357
4430,CCAR1,,790,790
4431,DDX50,,3324,3324
4432,DDX21,,11202,11202
4433,KIF1BP,,16461,16461
4434,SRGN,,5143,5143
4435,VPS26A,,5152,5152
4436,SUPV3L1,,9603,9603
4437,HK1,,9607,9607
4438,COL13A1,,16023,16023
4439,H2AFY2,,2022,2022
4440,AIFM2,,567,567
4441,TYSND1,,9608,9608
4442,SAR1A,,1416,1416
4443,PPA1,,14035,14035
4444,EIF4EBP2,,8778,8778
4445,SGPL1,,11317,11317
4446,PCBD1,,11320,11320
4447,VSIR,,3333,3333
4448,PSAP,,16087,16087
4449,CHST3,,5144,5144
4450,ASCC1,,7352,7352
4451,ANAPC16,,11337,11337
4452,DDIT4,,11791,11791
4453,DNAJB12,,8777,8777
4454,MICU1,,3335,3335
4455,MCU,,9544,9544
4456,P4HA1,,5149,5149
4457,ECD,,5148,5148
4458,FAM149B1,,7351,7351
4459,DNAJC9,,17046,17046
4460,MRPS16,,18815,-1
4461,ANXA7,,7350,7350
4462,PPP3CB,,3336,3336
4463,SEC24C,,13480,13480
4464,FUT11,,15900,15900
4465,CHCHD1,,12750,12750
4466,ZSWIM8,,17159,17159
4467,NDST2,,11393,11393
4468,CAMK2G,,8767,8767
4469,PLAU,,5142,5142
4470,VCL,,505,505
4471,AP3M1,,14771,14771
4472,ADK,,9554,9554
4473,KAT6B,,9619,9619
4474,SAMD8,,9620,9620
4475,VDAC2,,11173,11173
4476,COMTD1,,11175,11175
4477,ZNF503,,11178,11178
4478,KCNMA1,,9555,9555
4479,DLG5,,9008,9008
4480,POLR3A,,8764,8764
4481,RPS24,,18816,-1
4482,ZMIZ1,,3384,3384
4483,PPIF,,3386,3386
4484,ZCCHC24,,11124,11124
4485,NUTM2B-AS1,,18817,-1
4486,TMEM254,,6522,6522
4487,PLAC9,,15592,15592
4488,ANXA11,,5081,5081
4489,PRXL2A,,5085,5085
4490,TSPAN14,,3388,3388
4491,GHITM,,11185,11185
4492,CCSER2,,3337,3337
4493,WAPL,,821,821
4494,BMPR1A,,3338,3338
4495,GLUD1,,8769,8769
4496,SHLD2,,5084,5084
4497,NUTM2A-AS1,,18818,-1
4498,LINC00863,,19249,-1
4499,MINPP1,,3339,3339
4500,PAPSS2,,16325,16325
4501,ATAD1,,7333,7333
4502,PTEN,,12595,12595
4503,STAMBPL1,,7330,7330
4504,ACTA2,,3340,3340
4505,FAS,,442,442
4506,LIPA,,3341,3341
4507,IFIT3,,4818,4818
4508,IFIT5,,9209,9209
4509,KIF20B,,7342,7342
4510,RPP30,,8772,8772
4511,ANKRD1,,8770,8770
4512,PCGF5,,14012,14012
4513,HECTD2,,11109,11109
4514,PPP1R3C,,4823,4823
4515,TNKS2,,3350,3350
4516,BTAF1,,1972,1972
4517,MARCH5,,16176,16176
4518,IDE,,4815,4815
4519,KIF11,,7335,7335
4520,EXOC6,,7344,7344
4521,MYOF,,7328,7328
4522,CEP55,,7341,7341
4523,FRA10AC1,,8773,8773
4524,SLC35G1,,13373,13373
4525,PLCE1,,7345,7345
4526,NOC3L,,12846,12846
4527,TBC1D12,,3390,3390
4528,HELLS,,4829,4829
4529,PDLIM1,,3308,3308
4530,ALDH18A1,,778,778
4531,TCTN3,,4831,4831
4532,ENTPD1-AS1,,18819,-1
4533,ZNF518A,,13616,13616
4534,TM9SF3,,1327,1327
4535,LCOR,,15698,15698
4536,ARHGAP19,,17028,17028
4537,RRP12,,683,683
4538,PGAM1,,12469,12469
4539,EXOSC1,,12468,12468
4540,ZDHHC16,,12466,12466
4541,MMS19,,9462,9462
4542,UBTD1,,11231,11231
4543,MORN4,,12434,12434
4544,PI4K2A,,9464,9464
4545,AVPI1,,4833,4833
4546,MARVELD1,,9465,9465
4547,ZFYVE27,,9466,9466
4548,R3HCC1L,,11266,11266
4549,PYROXD2,,4824,4824
4550,HPS1,,3313,3313
4551,GOT1,,4838,4838
4552,SLC25A28,,9470,9470
4553,ENTPD7,,16163,16163
4554,CUTC,,4822,4822
4555,COX15,,346,346
4556,DNMBP,,3316,3316
4557,ERLIN1,,3319,3319
4558,CHUK,,17024,17024
4559,CWF19L1,,1970,1970
4560,BLOC1S2,,15650,15650
4561,SCD,,2013,2013
4562,NDUFB8,,11289,11289
4563,HIF1AN,,11288,11288
4564,SLF2,,4814,4814
4565,MRPL43,,18820,-1
4566,TWNK,,3343,3343
4567,LZTS2,,3344,3344
4568,SFXN3,,3345,3345
4569,BTRC,,11301,11301
4570,DPCD,,11304,11304
4571,POLL,,11302,11302
4572,FBXW4,,3347,3347
4573,NPM3,,3349,3349
4574,OGA,,16256,16256
4575,ARMH3,,4835,4835
4576,HPS6,,11309,11309
4577,LDB1,,16343,16343
4578,PPRC1,,8792,8792
4579,NOLC1,,11311,11311
4580,GBF1,,3352,3352
4581,NFKB2,,1328,1328
4582,FBXL15,,3355,3355
4583,CUEDC2,,3356,3356
4584,RPARP-AS1,,18821,-1
4585,ACTR1A,,7324,7324
4586,SUFU,,3357,3357
4587,TRIM8,,12446,12446
4588,ARL3,,7340,7340
4589,WBP1L,,11332,11332
4590,BORCS7,,11333,11333
4591,NT5C2,,1311,1311
4592,PCGF6,,9585,9585
4593,TAF5,,8791,8791
4594,ATP5MD,,12992,12992
4595,PDCD11,,8795,8795
4596,SH3PXD2A,,3367,3367
4597,STN1,,3369,3369
4598,SLK,,910,910
4599,SFR1,,9587,9587
4600,GSTO1,,8790,8790
4601,ITPRIP,,8793,8793
4602,XPNPEP1,,3376,3376
4603,ADD3,,8774,8774
4604,MXI1,,4826,4826
4605,SMNDC1,,4827,4827
4606,DUSP5,,7338,7338
4607,SMC3,,3377,3377
4608,PDCD4,,8946,8946
4609,BBIP1,,17139,17139
4610,SHOC2,,3378,3378
4611,GPAM,,4821,4821
4612,ZDHHC6,,410,410
4613,VTI1A,,9052,9052
4614,TCF7L2,,8781,8781
4615,CASP7,,11217,11217
4616,DCLRE1A,,16444,16444
4617,NHLRC2,,15876,15876
4618,CCDC186,,11219,11219
4619,ABLIM1,,2015,2015
4620,FAM160B1,,9054,9054
4621,TRUB1,,11224,11224
4622,ATRNL1,,3312,3312
4623,SHTN1,,15215,15215
4624,PDZD8,,11177,11177
4625,RAB11FIP2,,3317,3317
4626,FAM204A,,11181,11181
4627,CACUL1,,9104,9104
4628,EIF3A,,3320,3320
4629,DENND10,,4832,4832
4630,SFXN4,,14494,14494
4631,PRDX3,,11183,11183
4632,RGS10,,8797,8797
4633,TIAL1,,9107,9107
4634,BAG3,,9108,9108
4635,INPP5F,,16389,16389
4636,MCMBP,,16095,16095
4637,SEC23IP,,3326,3326
4638,PLPP4,,16504,16504
4639,WDR11,,4834,4834
4640,ATE1,,3327,3327
4641,NSMCE4A,,3328,3328
4642,TACC2,,7337,7337
4643,PLEKHA1,,3329,3329
4644,HTRA1,,11268,11268
4645,C10orf88,,4828,4828
4646,PSTK,,13930,13930
4647,IKZF5,,1973,1973
4648,ACADSB,,15681,15681
4649,BUB3,,9389,9389
4650,OAT,,887,887
4651,LHPP,,3360,3360
4652,EEF1AKMT2,,16501,16501
4653,ABRAXAS2,,11179,11179
4654,ZRANB1,,385,385
4655,CTBP2,,13166,13166
4656,EDRF1,,3363,3363
4657,UROS,,15496,15496
4658,BCCIP,,3364,3364
4659,DHX32,,1799,1799
4660,ADAM12,,8796,8796
4661,DOCK1,,8965,8965
4662,PTPRE,,6320,6320
4663,MKI67,,8782,8782
4664,GLRX3,,3373,3373
4665,PPP2R2D,,13245,13245
4666,BNIP3,,18822,-1
4667,DPYSL4,,9065,9065
4668,STK32C,,11204,11204
4669,LRRC27,,8786,8786
4670,INPP5A,,1011,1011
4671,TUBGCP2,,6072,6072
4672,ZNF511,,16287,16287
4673,FUOM,,8785,8785
4674,ECHS1,,5747,5747
4675,MTG1,,8787,8787
4676,BET1L,,13630,13630
4677,RIC8A,,13631,13631
4678,PSMD13,,14897,14897
4679,IFITM2,,14813,14813
4680,IFITM3,,7894,7894
4681,SIGIRR,,14810,14810
4682,PTDSS2,,13142,13142
4683,RNH1,,412,412
4684,HRAS,,13116,13116
4685,RASSF7,,2059,2059
4686,MIR210HG,,19250,-1
4687,PHRF1,,1065,1065
4688,DEAF1,,13485,13485
4689,TMEM80,,13487,13487
4690,TALDO1,,13507,13507
4691,GATD1,,13519,13519
4692,AP006621.3,,19251,-1
4693,SLC25A22,,13568,13568
4694,RPLP2,,18823,-1
4695,PNPLA2,,13587,13587
4696,CD151,,13600,13600
4697,POLR2L,,13601,13601
4698,TSPAN4,,17109,17109
4699,CHID1,,13613,13613
4700,AP2A2,,14389,14389
4701,TOLLIP,,1401,1401
4702,MOB2,,14238,14238
4703,IFITM10,,17774,17774
4704,CTSD,,4615,4615
4705,MRPL23,,18824,-1
4706,CD81,,3671,3671
4707,TSSC4,,14628,14628
4708,KCNQ1OT1,,18826,-1
4709,PHLDA2,,14145,14145
4710,NAP1L4,,16839,16839
4711,CARS,,3669,3669
4712,ZNF195,,101,101
4713,NUP98,,3680,3680
4714,PGAP2,,8806,8806
4715,RHOG,,13498,13498
4716,STIM1,,11576,11576
4717,RRM1,,11577,11577
4718,TRIM34,,18037,18037
4719,TRIM5,,6306,6306
4720,TRIM22,,6308,6308
4721,SMPD1,,11338,11338
4722,APBB1,,11339,11339
4723,ARFIP2,,6305,6305
4724,TIMM10B,,6310,6310
4725,RRP8,,6309,6309
4726,ILK,,11345,11345
4727,TAF10,,11346,11346
4728,TPP1,,11347,11347
4729,MRPL17,,18827,-1
4730,EIF3F,,13234,13234
4731,STK33,,6037,6037
4732,RPL27A,,18828,-1
4733,ST5,,11376,11376
4734,AKIP1,,11381,11381
4735,TMEM9B,,13228,13228
4736,NRIP3,,13229,13229
4737,DENND5A,,14584,14584
4738,TMEM41B,,11384,11384
4739,IPO7,,18829,-1
4740,ZNF143,,11386,11386
4741,WEE1,,11389,11389
4742,SWAP70,,6533,6533
4743,SBF2,,6537,6537
4744,ADM,,8799,8799
4745,MTRNR2L8,,18830,-1
4746,RNF141,,3643,3643
4747,CTR9,,16345,16345
4748,EIF4G2,,3645,3645
4749,ZBED5,,17566,17566
4750,ZBED5-AS1,,19252,-1
4751,USP47,,12223,12223
4752,DKK3,,657,657
4753,MICAL2,,6538,6538
4754,PARVA,,16077,16077
4755,TEAD1,,15198,15198
4756,ARNTL,,6534,6534
4757,BTBD10,,8798,8798
4758,FAR1,,16057,16057
4759,RRAS2,,6539,6539
4760,COPB1,,5883,5883
4761,PSMA1,,5884,5884
4762,C11orf58,,3677,3677
4763,RPS13,,18832,-1
4764,PIK3C2A,,288,288
4765,NUCB2,,1067,1067
4766,SERGEF,,5890,5890
4767,SAAL1,,11443,11443
4768,HPS5,,3685,3685
4769,GTF2H1,,3686,3686
4770,LDHA,,18833,-1
4771,TSG101,,1218,1218
4772,UEVLD,,8998,8998
4773,SPTY2D1,,13811,13811
4774,ZDHHC13,,13491,13491
4775,NAV2,,11460,11460
4776,PRMT3,,14820,14820
4777,SVIP,,16205,16205
4778,LUZP2,,15243,15243
4779,CCDC34,,3593,3593
4780,LGR4,,16798,16798
4781,LIN7C,,8802,8802
4782,BDNF,,13433,13433
4783,KIF18A,,5010,5010
4784,METTL15,,12082,12082
4785,LINC02742,,19253,-1
4786,ARL14EP,,9138,9138
4787,DNAJC24,,12384,12384
4788,IMMP1L,,8804,8804
4789,ELP4,,3595,3595
4790,PAX6,,178,178
4791,RCN1,,645,645
4792,EIF3M,,8816,8816
4793,QSER1,,799,799
4794,TCP11L1,,13346,13346
4795,CSTF3,,13340,13340
4796,HIPK3,,3654,3654
4797,KIAA1549L,,3655,3655
4798,CD59,,1593,1593
4799,FBXO3,,3656,3656
4800,CAPRIN1,,6800,6800
4801,NAT10,,6796,6796
4802,CAT,,5017,5017
4803,APIP,,8813,8813
4804,PDHX,,3657,3657
4805,CD44,,444,444
4806,FJX1,,13854,13854
4807,TRIM44,,11343,11343
4808,COMMD9,,3659,3659
4809,C11orf74,,11355,11355
4810,API5,,11306,11306
4811,TTC17,,686,686
4812,HSD17B12,,8812,8812
4813,ALKBH3,,11312,11312
4814,EXT2,,9024,9024
4815,SLC35C1,,14175,14175
4816,PEX16,,5015,5015
4817,PHF21A,,6795,6795
4818,CREB3L1,,9728,9728
4819,DGKZ,,8815,8815
4820,MDK,,3664,3664
4821,ATG13,,13206,13206
4822,ARHGAP1,,13204,13204
4823,CKAP5,,13203,13203
4824,C11orf49,,8824,8824
4825,ARFGAP2,,8825,8825
4826,PACSIN3,,11238,11238
4827,DDB2,,6663,6663
4828,ACP2,,6664,6664
4829,SLC39A13,,11240,11240
4830,PSMC3,,11241,11241
4831,CELF1,,8826,8826
4832,NDUFS3,,17053,17053
4833,PTPMT1,,3667,3667
4834,KBTBD4,,5208,5208
4835,MTCH2,,3597,3597
4836,FNBP4,,3598,3598
4837,NUP160,,470,470
4838,PTPRJ,,8823,8823
4839,TNKS1BP1,,8817,8817
4840,SSRP1,,8821,8821
4841,SLC43A3,,6696,6696
4842,TIMM10,,6697,6697
4843,UBE2L6,,9614,9614
4844,CLP1,,18836,-1
4845,ZDHHC5,,9615,9615
4846,MED19,,9616,9616
4847,TMX2,,17051,17051
4848,SELENOH,,16941,16941
4849,CTNND1,,16292,16292
4850,ZFP91,,15117,15117
4851,FAM111B,,15579,15579
4852,FAM111A,,11449,11449
4853,OSBP,,3614,3614
4854,PATL1,,11479,11479
4855,STX3,,11482,11482
4856,MRPL16,,18837,-1
4857,CCDC86,,3627,3627
4858,PRPF19,,3628,3628
4859,TMEM109,,3629,3629
4860,TMEM132A,,121,121
4861,DDB1,,11742,11742
4862,CYB561A3,,10264,10264
4863,TMEM138,,8859,8859
4864,CPSF7,,8868,8868
4865,SDHAF2,,11741,11741
4866,TMEM258,,6702,6702
4867,FEN1,,11861,11861
4868,FADS2,,6701,6701
4869,FADS1,,8860,8860
4870,FADS3,,17319,17319
4871,FTH1,,11747,11747
4872,INCENP,,8863,8863
4873,AHNAK,,5409,5409
4874,EEF1G,,17934,17934
4875,MTA2,,8858,8858
4876,EML3,,18838,-1
4877,B3GAT3,,8870,8870
4878,GANAB,,1787,1787
4879,INTS5,,14791,14791
4880,CSKMT,,17171,17171
4881,UQCC3,,16744,16744
4882,UBXN1,,10268,10268
4883,BSCL2,,11748,11748
4884,HNRNPUL2,,17170,17170
4885,TTC9C,,10270,10270
4886,POLR2G,,11749,11749
4887,TMEM223,,11878,11878
4888,TMEM179B,,14866,14866
4889,NXF1,,10272,10272
4890,STX5,,10273,10273
4891,WDR74,,6490,6490
4892,SNHG1,,18839,-1
4893,SLC3A2,,11750,11750
4894,PLAAT4,,6493,6493
4895,PLAAT3,,13405,13405
4896,ATL3,,14720,14720
4897,RTN3,,6492,6492
4898,SPINDOC,,11752,11752
4899,MARK2,,1156,1156
4900,NAA40,,3668,3668
4901,COX8A,,13379,13379
4902,OTUB1,,11692,11692
4903,MACROD1,,6489,6489
4904,STIP1,,11847,11847
4905,TRPT1,,8898,8898
4906,NUDT22,,8899,8899
4907,DNAJC4,,3607,3607
4908,VEGFB,,12918,12918
4909,PPP1R14B,,12910,12910
4910,PPP1R14B-AS1,,19254,-1
4911,PLCB3,,8901,8901
4912,BAD,,20,20
4913,GPR137,,12875,12875
4914,ESRRA,,12847,12847
4915,TRMT112,,12841,12841
4916,PRDX5,,5611,5611
4917,RPS6KA4,,19174,-1
4918,SF1,,11766,11766
4919,MEN1,,6547,6547
4920,EHD1,,3613,3613
4921,ATG2A,,3612,3612
4922,ARL2,,17040,17040
4923,SNX15,,3609,3609
4924,SAC3D1,,11763,11763
4925,CDCA5,,8532,8532
4926,ZFPL1,,10277,10277
4927,VPS51,,8904,8904
4928,TM7SF2,,8903,8903
4929,ZNHIT2,,13044,13044
4930,FAU,,18840,-1
4931,SYVN1,,10276,10276
4932,MRPL49,,18841,-1
4933,CAPN1,,341,341
4934,POLA2,,339,339
4935,DPF2,,6546,6546
4936,NEAT1,,18842,-1
4937,MALAT1,,18843,-1
4938,SCYL1,,7903,7903
4939,LTBP3,,11761,11761
4940,ZNRD2,,12912,12912
4941,FAM89B,,13476,13476
4942,EHBP1L1,,12906,12906
4943,MAP3K11,,12886,12886
4944,PCNX3,,15946,15946
4945,RELA,,12829,12829
4946,KAT5,,12820,12820
4947,RNASEH2C,,12807,12807
4948,AP5B1,,18844,-1
4949,CFL1,,12776,12776
4950,MUS81,,12770,12770
4951,EFEMP2,,12754,12754
4952,FIBP,,12735,12735
4953,CCDC85B,,13272,13272
4954,FOSL1,,13269,13269
4955,C11orf68,,13265,13265
4956,DRAP1,,13261,13261
4957,SART1,,13244,13244
4958,EIF1AD,,13232,13232
4959,BANF1,,13225,13225
4960,SF3B2,,1691,1691
4961,PACS1,,13182,13182
4962,KLC2,,13163,13163
4963,RAB1B,,13140,13140
4964,YIF1A,,13133,13133
4965,RIN1,,13120,13120
4966,BRMS1,,13114,13114
4967,B4GAT1,,13105,13105
4968,MRPL11,,18845,-1
4969,DPP3,,17939,17939
4970,ZDHHC24,,13029,13029
4971,CCS,,13005,13005
4972,RBM14,,17615,17615
4973,RBM4,,12998,12998
4974,RBM4B,,12991,12991
4975,RCE1,,12949,12949
4976,LRFN4,,12944,12944
4977,RHOD,,12848,12848
4978,KDM2A,,12843,12843
4979,GRK2,,12828,12828
4980,ANKRD13D,,12809,12809
4981,POLD4,,13247,13247
4982,CLCF1,,13251,13251
4983,PPP1CA,,12739,12739
4984,RPS6KB2,,18846,-1
4985,CORO1B,,12767,12767
4986,TMEM134,,12757,12757
4987,AIP,,3679,3679
4988,PITPNM1,,3678,3678
4989,CDK2AP2,,11702,11702
4990,GSTP1,,1574,1574
4991,NDUFV1,,11701,11701
4992,UNC93B1,,3615,3615
4993,ALDH3B1,,136,136
4994,NDUFS8,,3681,3681
4995,CHKA,,3683,3683
4996,KMT5B,,3618,3618
4997,C11orf24,,12412,12412
4998,LRP5,,10278,10278
4999,PPP6R3,,3620,3620
5000,CPT1A,,3625,3625
5001,MRPL21,,18847,-1
5002,IGHMBP2,,18848,-1
5003,MYEOV,,12808,12808
5004,CCND1,,3626,3626
5005,LTO1,,8895,8895
5006,FADD,,11760,11760
5007,PPFIA1,,18849,-1
5008,CTTN,,1616,1616
5009,DHCR7,,12804,12804
5010,NADSYN1,,18851,-1
5011,RNF121,,7207,7207
5012,NUMA1,,7199,7199
5013,LAMTOR1,,8848,8848
5014,ANAPC15,,3635,3635
5015,INPPL1,,11129,11129
5016,CLPB,,10262,10262
5017,STARD10,,17150,17150
5018,FCHSD2,,7193,7193
5019,FAM168A,,719,719
5020,RAB6A,,13267,13267
5021,MRPL48,,18852,-1
5022,COA4,,14187,14187
5023,PAAF1,,13266,13266
5024,UCP2,,13264,13264
5025,PPME1,,17148,17148
5026,PGM2L1,,11125,11125
5027,POLD3,,1347,1347
5028,RNF169,,11375,11375
5029,XRRA1,,11373,11373
5030,SPCS2,,4647,4647
5031,RPS3,,18853,-1
5032,SERPINH1,,8834,8834
5033,UVRAG,,16250,16250
5034,THAP12,,7196,7196
5035,AP002360.1,,18854,-1
5036,EMSY,,9846,9846
5037,TSKU,,14330,14330
5038,ACER3,,1369,1369
5039,PAK1,,8837,8837
5040,CLNS1A,,1212,1212
5041,RSF1,,629,629
5042,AAMDC,,1701,1701
5043,INTS4,,8836,8836
5044,NDUFC2,,9029,9029
5045,ALG8,,9891,9891
5046,NARS2,,7206,7206
5047,PRCP,,7205,7205
5048,DDIAS,,11138,11138
5049,RAB30,,7202,7202
5050,RAB30-DT,,18855,-1
5051,PCF11,,11139,11139
5052,CCDC90B,,7200,7200
5053,TMEM126B,,12445,12445
5054,TMEM126A,,12444,12444
5055,CREBZF,,7203,7203
5056,PICALM,,1207,1207
5057,EED,,1215,1215
5058,HIKESHI,,8827,8827
5059,ME3,,9030,9030
5060,PRSS23,,8959,8959
5061,RAB38,,5248,5248
5062,CTSC,,3592,3592
5063,CHORDC1,,3633,3633
5064,SLC36A4,,14027,14027
5065,CEP295,,11262,11262
5066,TAF1D,,11264,11264
5067,C11orf54,,14367,14367
5068,MED17,,570,570
5069,PANX1,,3637,3637
5070,MRE11,,392,392
5071,AMOTL1,,11267,11267
5072,CWC15,,8927,8927
5073,SRSF8,,18116,18116
5074,ENDOD1,,8830,8830
5075,FAM76B,,1344,1344
5076,CEP57,,11270,11270
5077,MTMR2,,1661,1661
5078,MAML2,,14652,14652
5079,CCDC82,,8831,8831
5080,JRKL,,14450,14450
5081,CEP126,,3644,3644
5082,CFAP300,,7225,7225
5083,YAP1,,7227,7227
5084,BIRC2,,3648,3648
5085,TMEM123,,9184,9184
5086,DCUN1D5,,7226,7226
5087,DYNC2H1,,15230,15230
5088,CASP4,,15897,15897
5089,MSANTD4,,12373,12373
5090,AASDHPPT,,8845,8845
5091,CWF19L2,,9160,9160
5092,SLC35F2,,3672,3672
5093,CUL5,,11330,11330
5094,ACAT1,,1253,1253
5095,NPAT,,8843,8843
5096,ATM,,8844,8844
5097,POGLUT3,,13672,13672
5098,DDX10,,13656,13656
5099,RDX,,7232,7232
5100,ZC3H12C,,8838,8838
5101,FDX1,,7234,7234
5102,LAYN,,16616,16616
5103,SIK2,,12206,12206
5104,PPP2R1B,,7233,7233
5105,ALG9,,1657,1657
5106,C11orf1,,7235,7235
5107,CRYAB,,3589,3589
5108,DIXDC1,,8966,8966
5109,DLAT,,8967,8967
5110,NKAPD1,,8969,8969
5111,TIMM8B,,8970,8970
5112,SDHD,,18857,-1
5113,PTS,,8973,8973
5114,LINC02762,,19255,-1
5115,ZW10,,1656,1656
5116,USP28,,618,618
5117,NNMT,,11436,11436
5118,RBM7,,1292,1292
5119,REXO2,,1291,1291
5120,BUD13,,7220,7220
5121,ZPR1,,3596,3596
5122,SIK3,,10089,10089
5123,PAFAH1B2,,11775,11775
5124,TAGLN,,8881,8881
5125,PCSK7,,10094,10094
5126,RNF214,,11562,11562
5127,BACE1,,15052,15052
5128,CEP164,,3642,3642
5129,UBE4A,,3649,3649
5130,ATP5MG,,11569,11569
5131,KMT2A,,4620,4620
5132,TMEM25,,8880,8880
5133,IFT46,,4622,4622
5134,ARCN1,,1958,1958
5135,PHLDB1,,377,377
5136,DDX6,,3650,3650
5137,BCL9L,,15023,15023
5138,CCDC84,,15022,15022
5139,RPS25,,18858,-1
5140,TRAPPC4,,15825,15825
5141,SLC37A4,,7229,7229
5142,HYOU1,,8852,8852
5143,VPS11,,10103,10103
5144,HMBS,,17985,17985
5145,H2AFX,,15452,15452
5146,DPAGT1,,12679,12679
5147,CBL,,3652,3652
5148,RNF26,,12909,12909
5149,THY1,,9341,9341
5150,OAF,,14621,14621
5151,TLCD5,,14100,14100
5152,ARHGEF12,,15886,15886
5153,SC5D,,3600,3600
5154,MIR100HG,,19256,-1
5155,UBASH3B,,9348,9348
5156,HSPA8,,3604,3604
5157,CLMP,,11323,11323
5158,TBRG1,,9352,9352
5159,SPA17,,847,847
5160,NRGN,,9353,9353
5161,MSANTD2,,4892,4892
5162,TMEM218,,8934,8934
5163,EI24,,8871,8871
5164,STT3A,,6720,6720
5165,CHEK1,,8873,8873
5166,PUS3,,3616,3616
5167,RPUSD4,,11149,11149
5168,FAM118B,,16104,16104
5169,SRPRA,,14370,14370
5170,FOXRED1,,3619,3619
5171,DCPS,,3617,3617
5172,ST3GAL4,,3624,3624
5173,ETS1,,6723,6723
5174,NFRKB,,12245,12245
5175,APLP2,,1575,1575
5176,ZBTB44,,15719,15719
5177,SNX19,,4890,4890
5178,NTM,,14322,14322
5179,JAM3,,11276,11276
5180,NCAPD3,,9051,9051
5181,VPS26B,,9050,9050
5182,THYN1,,9049,9049
5183,ACAD8,,9048,9048
5184,KDM5A,,1194,1194
5185,CCDC77,,4906,4906
5186,WNK1,,789,789
5187,ERC1,,1532,1532
5188,WNT5B,,3730,3730
5189,ADIPOR2,,157,157
5190,DCP1B,,8993,8993
5191,FKBP4,,49,49
5192,ITFG2,,3733,3733
5193,FOXM1,,3734,3734
5194,RHNO1,,12573,12573
5195,TULP3,,1374,1374
5196,TEAD4,,16132,16132
5197,TSPAN9,,274,274
5198,TIGAR,,1373,1373
5199,C12orf4,,611,611
5200,RAD51AP1,,3742,3742
5201,DYRK4,,244,244
5202,NDUFA9,,7492,7492
5203,CD9,,248,248
5204,TNFRSF1A,,973,973
5205,LTBR,,3757,3757
5206,MRPL51,,18859,-1
5207,NCAPD2,,250,250
5208,GAPDH,,18860,-1
5209,IFFO1,,251,251
5210,NOP2,,3790,3790
5211,CHD4,,3791,3791
5212,ING4,,3794,3794
5213,ZNF384,,5637,5637
5214,COPS7A,,3793,3793
5215,MLF2,,1792,1792
5216,PTMS,,9932,9932
5217,P3H3,,3691,3691
5218,CDCA3,,3796,3796
5219,USP5,,3798,3798
5220,TPI1,,18861,-1
5221,SPSB2,,3800,3800
5222,LRRC23,,262,262
5223,ENO2,,3801,3801
5224,ATN1,,3802,3802
5225,C12orf57,,3803,3803
5226,PHB2,,17194,17194
5227,EMG1,,5638,5638
5228,LPCAT3,,3805,3805
5229,C1RL,,7491,7491
5230,SLC2A3,,784,784
5231,FOXJ2,,924,924
5232,NECAP1,,1796,1796
5233,PHC1,,3822,3822
5234,M6PR,,31,31
5235,GABARAPL1,,7475,7475
5236,MAGOHB,,3731,3731
5237,YBX3,,787,787
5238,PRH1,,18532,18532
5239,SMIM10L1,,17992,17992
5240,ETV6,,7474,7474
5241,LRP6,,1062,1062
5242,MANSC1,,3746,3746
5243,BORCS5,,11197,11197
5244,CREBL2,,3749,3749
5245,CDKN1B,,3752,3752
5246,APOLD1,,13760,13760
