local_index,gene_symbol,ensembl_id,global_index,output_index
6743,COPS7B,,8255,8255
6744,LGALS9,,11965,11965
6745,PLAUR,,289,289
6746,LINC01667,,21555,-1
6747,SLC4A1,,66,66
6748,AL391832.2,,21556,-1
6749,CCDC113,,2659,2659
6750,SLIRP,,4786,4786
6751,WDR4,,10028,10028
6752,IL23R,,10339,10339
6753,AL138733.1,,21557,-1
6754,FAM19A2,,21558,-1
6755,LAMC2,,762,762
6756,AC015845.1,,21559,-1
6757,SRGAP2,,18139,18139
6758,C2orf76,,15014,15014
6759,LINC02343,,21560,-1
6760,RRAS2,,6539,6539
6761,FO704657.1,,21561,-1
6762,DCLRE1A,,16444,16444
6763,AF127577.2,,21562,-1
6764,TERT,,10880,10880
6765,E2F3,,3899,3899
6766,COLGALT2,,16356,16356
6767,PARGP1,,21563,-1
6768,AMBN,,13713,13713
6769,ITGA4,,4245,4245
6770,AKAP9,,5749,5749
6771,RIPOR1,,544,544
6772,SCN1A,,8225,8225
6773,AC009133.1,,21564,-1
6774,AL592043.1,,21565,-1
6775,ARHGEF38,,17577,17577
6776,BTBD9-AS1,,21566,-1
6777,ZNF668,,11590,11590
6778,MRPS31P5,,21567,-1
6779,DDX18P3,,21568,-1
6780,AC008868.1,,21569,-1
6781,ABCD4,,4781,4781
6782,ALS2CR12,,21570,-1
6783,C6orf52,,7185,7185
6784,ENDOV,,12975,12975
6785,LINC01121,,21571,-1
6786,MARCH3,,12995,12995
6787,AC104667.2,,21572,-1
6788,LINC02403,,21573,-1
6789,AP003119.3,,21574,-1
6790,AC092755.1,,21575,-1
6791,RNF215,,2088,2088
6792,AC072062.1,,21576,-1
6793,AC025159.1,,18875,-1
6794,SPRYD3,,11696,11696
6795,OR7E91P,,21577,-1
6796,DHX40,,3411,3411
6797,BPIFB1,,5572,5572
6798,SNHG27,,21578,-1
6799,PELI3,,13083,13083
6800,VDAC2P2,,21579,-1
6801,IGSF11,,8307,8307
6802,FAM50A,,1126,1126
6803,CSNK2A3,,17927,17927
6804,AC092916.1,,21580,-1
6805,PPP1R13L,,2894,2894
6806,AC244453.2,,21581,-1
6807,VAV2,,10053,10053
6808,AL683813.1,,21582,-1
6809,RTL5,,17721,17721
6810,SMARCA1,,2535,2535
6811,ZZEF1,,1232,1232
6812,ABCA12,,8246,8246
6813,USP9X,,5342,5342
6814,TTTY14,,21583,-1
6815,NFIB,,8679,8679
6816,TSPAN32,,848,848
6817,EVI2B,,14947,14947
6818,AC011497.2,,21584,-1
6819,CMTM4,,14525,14525
6820,NEMF,,11148,11148
6821,NR4A3,,4751,4751
6822,PNPLA3,,2198,2198
6823,MT-RNR2,,21585,-1
6824,FMN2,,9513,9513
6825,KCNH7,,14696,14696
6826,AC135506.1,,21586,-1
6827,LRRC40,,949,949
6828,PPP5C,,295,295
6829,EMP1,,6653,6653
6830,ANKRD36BP2,,21587,-1
6831,INTS7,,8094,8094
6832,AL122058.1,,21588,-1
6833,CYBC1,,13769,13769
6834,SPDYE18,,21589,-1
6835,DNAJB14,,10752,10752
6836,DPYSL2,,1930,1930
6837,ZNF154,,13911,13911
6838,LINC00662,,19026,-1
6839,SLC9A9,,14171,14171
6840,ANKUB1,,16918,16918
6841,MRGBP,,2383,2383
6842,AC093677.2,,21590,-1
6843,MUC13,,12959,12959
6844,CACNA2D3,,9708,9708
6845,LINC02325,,21591,-1
6846,GINS4,,8645,8645
6847,SLC35D1,,4456,4456
6848,PRRG2,,5616,5616
6849,ZNF547,,9165,9165
6850,COX5BP3,,21592,-1
6851,PPP4R3A,,2309,2309
6852,KCNH6,,12978,12978
6853,MYO5C,,5858,5858
6854,PARVB,,15494,15494
6855,GTPBP8,,10621,10621
6856,ERCC6L,,15155,15155
6857,DAPK1,,15844,15844
6858,TRPC4,,6461,6461
6859,ME3,,9030,9030
6860,LINC02082,,21593,-1
6861,VWA7,,16625,16625
6862,CLCN2,,4199,4199
6863,AL109613.1,,21594,-1
6864,OPRL1,,5467,5467
6865,NALCN-AS1,,21595,-1
6866,PLCXD3,,14351,14351
6867,POSTN,,6462,6462
6868,AC008440.2,,21596,-1
6869,AL160290.2,,21597,-1
6870,TSC22D4,,11490,11490
6871,AL021546.1,,21598,-1
6872,NONOP2,,21599,-1
6873,AP003733.4,,21600,-1
6874,PRKCG,,5629,5629
6875,ACOXL,,9246,9246
6876,AC134312.3,,21601,-1
6877,ATRX,,1596,1596
6878,MAP2K2,,5668,5668
6879,AC104534.1,,21602,-1
6880,AC069281.1,,21603,-1
6881,AC096631.1,,21604,-1
6882,LIMS1,,12129,12129
6883,INCENP,,8863,8863
6884,NXPH4,,14272,14272
6885,IGSF10,,21605,-1
6886,AC104109.3,,21606,-1
6887,ATP5PF,,9414,9414
6888,KCNMA1-AS3,,21607,-1
6889,LINC00370,,21608,-1
6890,LINC00243,,21609,-1
6891,MRPL17,,18827,-1
6892,AC091045.1,,21610,-1
6893,IGF2BP2,,1202,1202
6894,AC090114.3,,21611,-1
6895,SCLT1,,9041,9041
6896,VASN,,11783,11783
6897,SF3B4,,8062,8062
6898,AC005355.2,,21612,-1
6899,PAN2,,6825,6825
6900,HSPD1,,8237,8237
6901,ATOX1,,13571,13571
6902,AC004884.2,,21613,-1
6903,DACH2,,5636,5636
6904,UQCR10,,14590,14590
6905,IL1R1,,4316,4316
6906,HDDC3,,14678,14678
6907,TRIM63,,9773,9773
6908,BUB1,,12108,12108
6909,USP12-AS1,,21614,-1
6910,CUL9,,3958,3958
6911,RASSF3,,9257,9257
6912,OR2F1,,17014,17014
6913,CASK,,8572,8572
6914,AL161909.1,,21615,-1
6915,CWC22,,10584,10584
6916,KRTAP5-AS1,,21616,-1
6917,AC004637.1,,21617,-1
6918,ZRANB3,,5051,5051
6919,PPP1R13B,,1731,1731
6920,PPP1R37,,2889,2889
6921,AC019197.1,,21618,-1
6922,MANF,,8329,8329
6923,CCNDBP1,,11496,11496
6924,CA8,,13716,13716
6925,SUSD6,,2291,2291
6926,MARK1,,4393,4393
6927,AC005332.8,,21619,-1
6928,RPL23AP2,,21620,-1
6929,GLMP,,16335,16335
6930,TTN-AS1,,18621,-1
6931,PTPMT1,,3667,3667
6932,PAQR5,,7259,7259
6933,AL137003.2,,21621,-1
6934,FPR1,,12406,12406
6935,C1orf61,,5458,5458
6936,ACPP,,342,342
6937,TRIM5,,6306,6306
6938,AC011447.3,,21622,-1
6939,TRIB2,,1121,1121
6940,AL158835.1,,21623,-1
6941,TBCCD1,,4099,4099
6942,ZNF543,,13677,13677
6943,POLR2J,,18758,-1
6944,C8orf87,,21624,-1
6945,ARHGAP12,,11106,11106
6946,LINC02228,,21625,-1
6947,NINL,,2348,2348
6948,RAET1L,,9529,9529
6949,YWHAE,,3494,3494
6950,LINC01534,,21626,-1
6951,BRD3,,12165,12165
6952,C16orf95,,18068,18068
6953,TTC31,,4259,4259
6954,AC007114.2,,21627,-1
6955,SMC5,,16425,16425
6956,SETBP1,,9137,9137
6957,AC022872.1,,21628,-1
6958,DANT2,,21629,-1
6959,CDHR3,,5818,5818
6960,BCKDK,,2741,2741
6961,TIGAR,,1373,1373
6962,MAP7D3,,5952,5952
6963,DGCR2,,1080,1080
6964,RHBDF2,,5949,5949
6965,ELP2,,6688,6688
6966,RHOBTB1,,1153,1153
6967,COL9A1,,3904,3904
6968,MIPEPP3,,21630,-1
6969,AC025524.2,,21631,-1
6970,DTX4,,3611,3611
6971,AL133485.1,,21632,-1
6972,SH2D3C,,1965,1965
6973,SUMO4,,13595,13595
6974,LINC01625,,21633,-1
6975,PA2G4P4,,21634,-1
6976,ARHGEF35,,17013,17013
6977,AC078889.1,,21635,-1
6978,SLC6A9,,15789,15789
6979,AC013489.1,,21636,-1
6980,FAM69A,,21637,-1
6981,GCDH,,3043,3043
6982,RIMKLA,,13510,13510
6983,CDH26,,5299,5299
6984,PCLO,,15086,15086
6985,ITPA,,5545,5545
6986,DPPA2P4,,21638,-1
6987,TVP23A,,11425,11425
6988,SLC37A1,,10026,10026
6989,SCIMP,,10231,10231
6990,SAMD12,,13574,13574
6991,AC016903.2,,21639,-1
6992,CACNG6,,6041,6041
6993,RERE,,7944,7944
6994,FSCN1,,1273,1273
6995,MYH15,,8300,8300
6996,FAM234B,,1576,1576
6997,TNFSF15,,14143,14143
6998,AC024601.1,,21640,-1
6999,KDM8,,9502,9502
7000,XAF1,,6356,6356
7001,GPR146,,10991,10991
7002,MIS12,,11709,11709
7003,C4orf46,,16795,16795
7004,GSK3B,,1530,1530
7005,ESPNL,,8253,8253
7006,QKI,,3942,3942
7007,SLFN13,,9419,9419
7008,ZNF513,,10683,10683
7009,GRPEL1,,3554,3554
7010,POLR3GL,,5031,5031
7011,PRPS2,,2509,2509
7012,AL121594.1,,21641,-1
7013,SYP,,2527,2527
7014,AL161804.1,,21642,-1
7015,GAGE2E,,21643,-1
7016,CTIF,,6564,6564
7017,LAPTM5,,10321,10321
7018,ACSBG2,,6031,6031
7019,AC093512.2,,21644,-1
7020,LRRC7,,488,488
7021,HR,,11849,11849
7022,CALM1,,16318,16318
7023,HIGD2A,,8464,8464
7024,FDFT1,,1424,1424
7025,CYP27B1,,3717,3717
7026,SVEP1,,11061,11061
7027,AC090227.1,,21645,-1
7028,ZNF223,,13697,13697
7029,WISP3,,21646,-1
7030,KIAA1614-AS1,,21647,-1
7031,RPS21,,19056,-1
7032,AC005695.1,,21648,-1
7033,BTBD8,,15610,15610
7034,AC002480.4,,21649,-1
7035,JMJD4,,1494,1494
7036,MTAP,,2051,2051
7037,MAP3K5,,16014,16014
7038,RET,,11201,11201
7039,CD24,,18229,18229
7040,DLGAP2,,16162,16162
7041,LYNX1,,13950,13950
7042,AC110011.1,,21650,-1
7043,AC106799.2,,21651,-1
7044,C15orf41,,14996,14996
7045,PLXNB2,,15803,15803
7046,MAP1LC3B2,,21652,-1
7047,ASPH,,16246,16246
7048,AC018618.1,,21653,-1
7049,SCARA5,,11772,11772
7050,KMT5A,,14574,14574
7051,AC124045.1,,21654,-1
7052,MMRN2,,12877,12877
7053,AC005520.2,,21655,-1
7054,LINC00339,,18543,-1
7055,FAM174A,,13023,13023
7056,SPRR1B,,12070,12070
7057,AL357060.1,,21656,-1
7058,DGKB,,6978,6978
7059,GMPR,,7147,7147
7060,WDR59,,2676,2676
7061,ENTPD5,,15202,15202
7062,LINC02320,,21657,-1
7063,AL355838.1,,21658,-1
7064,MAPK13,,9626,9626
7065,MFSD2A,,11833,11833
7066,MAPK3,,2631,2631
7067,ATP6V0A2,,14846,14846
7068,SETP14,,21659,-1
7069,FUT7,,14005,14005
7070,ACTN2,,1348,1348
7071,AL359682.1,,21660,-1
7072,FRG1JP,,21661,-1
7073,CCL5,,18220,18220
7074,BTBD2,,6480,6480
7075,PIGR,,10428,10428
7076,ELN-AS1,,21662,-1
7077,LINC02035,,21663,-1
7078,ZNF683,,13335,13335
7079,AJ009632.2,,21664,-1
7080,BMS1P21,,21665,-1
7081,KIF2C,,7984,7984
7082,AC104126.1,,21666,-1
7083,AC093865.1,,21667,-1
7084,SNRNP200,,8190,8190
7085,NAXD,,17099,17099
7086,CHODL,,9407,9407
7087,CSF1,,14648,14648
7088,TCEA2,,12553,12553
7089,PPM1L,,10614,10614
7090,NECTIN3,,13603,13603
7091,TSSC2,,21668,-1
7092,EPOP,,18247,18247
7093,SLC25A11,,3430,3430
7094,AC006064.2,,21669,-1
7095,FAM196B,,21670,-1
7096,AC096649.1,,21671,-1
7097,CREM,,1983,1983
7098,ATAD2,,9631,9631
7099,AC006213.3,,21672,-1
7100,C14orf39,,13788,13788
7101,AL365356.1,,21673,-1
7102,AC063952.1,,21674,-1
7103,CDC42EP4,,13874,13874
7104,PRKCE,,12426,12426
7105,MINOS1,,21675,-1
7106,WNT3,,3404,3404
7107,CDK10,,18962,-1
7108,RUNX3,,391,391
7109,AC116347.1,,21676,-1
7110,DALRD3,,13660,13660
7111,ICAM1,,1814,1814
7112,NHSL2,,16557,16557
7113,LINC01771,,21677,-1
7114,AC026904.1,,21678,-1
7115,TRAF1,,743,743
7116,ZNF227,,6171,6171
7117,AC130304.1,,21679,-1
7118,PALM3,,15338,15338
7119,ADRA2A,,8947,8947
7120,AL021920.2,,21680,-1
7121,AC025449.1,,21681,-1
7122,LAG3,,1791,1791
7123,KCNIP3,,4217,4217
7124,AL162377.1,,21682,-1
7125,AC023906.4,,21683,-1
7126,HCG27,,21684,-1
7127,SNAPC2,,2926,2926
7128,DMGDH,,6414,6414
7129,AC016629.2,,19048,-1
7130,AC011468.2,,21685,-1
7131,TMEM19,,7514,7514
7132,PLSCR4,,4176,4176
7133,CEP290,,16333,16333
7134,MPRIP,,6446,6446
7135,AC015819.1,,21686,-1
7136,EGLN2,,18203,18203
7137,RPS3AP23,,21687,-1
7138,RPS12,,18734,-1
7139,PMPCB,,3097,3097
7140,CYP2A7,,16180,16180
7141,AC005304.3,,21688,-1
7142,AC068633.1,,21689,-1
7143,RPUSD4,,11149,11149
7144,EVI2A,,5659,5659
7145,HEATR5B,,225,225
7146,SPATS2L,,15670,15670
7147,AC090192.2,,21690,-1
7148,CHRD,,1827,1827
7149,TCP1P3,,21691,-1
7150,MIR762HG,,21692,-1
7151,EPHA7,,6786,6786
7152,SLC39A10,,15896,15896
7153,OAZ2,,13969,13969
7154,MRPS21P9,,21693,-1
7155,C12orf40,,13948,13948
7156,HHAT,,709,709
7157,UGT1A9,,17667,17667
7158,HOXA-AS2,,21694,-1
7159,LIX1L,,18221,18221
7160,ELOVL7,,10824,10824
7161,ANO7L1,,21695,-1
7162,MTIF3,,5056,5056
7163,AC107959.5,,21696,-1
7164,MOAP1,,11247,11247
7165,TP53I13,,11615,11615
7166,APEH,,10769,10769
7167,DDR2,,10384,10384
7168,CCDC3,,9042,9042
7169,ZSCAN31,,17540,17540
7170,DUSP11,,8198,8198
7171,HIST1H2AC,,14006,14006
7172,SMG1P2,,21697,-1
7173,DZIP1,,6711,6711
7174,AL672167.1,,21698,-1
7175,KIT,,9704,9704
7176,LINC00845,,21699,-1
7177,LMO7,,6954,6954
7178,VSIG10,,13451,13451
7179,MYCBP2,,102,102
7180,RPRD1B,,2441,2441
7181,WASH2P,,21700,-1
7182,TSHZ3,,4984,4984
7183,ZNF219,,11215,11215
7184,AC008676.1,,21701,-1
7185,SLC22A3,,8521,8521
7186,SMIM10L1,,17992,17992
7187,C4orf3,,10787,10787
7188,AL121603.2,,21702,-1
7189,PLEK,,4365,4365
7190,FCER2,,2911,2911
7191,FUT1,,13154,13154
7192,PLIN2,,8681,8681
7193,AL034550.1,,21703,-1
7194,AC244035.2,,21704,-1
7195,ADAM20P1,,21705,-1
7196,IFNAR1,,7898,7898
7197,CCDC174,,9422,9422
7198,AL035530.2,,21706,-1
7199,AL357054.3,,21707,-1
7200,AC023825.2,,21708,-1
7201,AC006372.3,,21709,-1
7202,AC012645.1,,21710,-1
7203,AP003481.1,,21711,-1
7204,ADGRV1,,10831,10831
7205,FAHD2A,,4218,4218
7206,PLXNA1,,4165,4165
7207,C9orf135-DT,,21712,-1
7208,EFCAB6,,15178,15178
7209,AP001486.2,,21713,-1
7210,IRS4,,6469,6469
7211,NPPA-AS1,,21714,-1
7212,NNAT,,693,693
7213,CPT2,,9678,9678
7214,LINC01356,,21715,-1
7215,HMGA2,,8912,8912
7216,ARF4P2,,21716,-1
7217,AC114810.1,,21717,-1
7218,EEF1G,,17934,17934
7219,LINC01278,,19300,-1
7220,AC099811.4,,21718,-1
7221,DM1-AS,,21719,-1
7222,ANKRD36BP1,,21720,-1
7223,FER,,9036,9036
7224,SMCO2,,11246,11246
7225,GRINA,,13739,13739
7226,SAMD12-AS1,,21721,-1
7227,AC140479.5,,21722,-1
7228,C3P1,,21723,-1
7229,SLC30A4,,2792,2792
7230,GNL2,,6678,6678
7231,TOB2,,14565,14565
7232,RNF14,,330,330
7233,ZNF461,,16105,16105
7234,AC010998.1,,21724,-1
7235,RPL35,,18800,-1
7236,TRMT10A,,8356,8356
7237,XYLB,,1941,1941
7238,ZNF184,,2001,2001
7239,NUP214,,5664,5664
7240,PYGL,,2253,2253
7241,HS3ST3A1,,9327,9327
7242,NEMP2,,15635,15635
7243,PI4KAP2,,21725,-1
7244,AC046195.1,,21726,-1
7245,AL356585.3,,21727,-1
7246,AP006222.1,,21728,-1
7247,BRF2,,2799,2799
7248,MAP3K14,,118,118
7249,PRELID2,,15051,15051
7250,NOS1AP,,16446,16446
7251,LINC01040,,21729,-1
7252,IL24,,10426,10426
7253,POLR3D,,11860,11860
7254,KCNAB3,,12191,12191
7255,MSH4,,752,752
7256,FAM83H,,14055,14055
7257,IRF9,,17087,17087
7258,LRRC14,,10145,10145
7259,POLR2G,,11749,11749
7260,DGAT1,,14768,14768
7261,AP002495.2,,21730,-1
7262,AP002989.1,,21731,-1
7263,TOM1,,2172,2172
7264,ZNF862,,3209,3209
7265,AC024597.1,,21732,-1
7266,PRTFDC1,,2019,2019
7267,MMP28,,18219,18219
7268,MBD3,,1123,1123
7269,AC116609.2,,21733,-1
7270,OTUD5,,1007,1007
7271,CNTNAP3P5,,21734,-1
7272,ANKRD30B,,14029,14029
7273,GNAI2,,4141,4141
7274,FOXN4,,7538,7538
7275,LINC01282,,21735,-1
7276,AC025627.1,,21736,-1
7277,MIR4697HG,,21737,-1
7278,ADGRF4,,9273,9273
7279,ATG2B,,956,956
7280,LINC01344,,21738,-1
7281,RDM1,,18362,18362
7282,LSAMP,,14886,14886
7283,NOC4L,,14757,14757
7284,AC009120.4,,21739,-1
7285,AC012355.1,,21740,-1
7286,PLA2G4E,,15379,15379
7287,WDR89,,7616,7616
7288,C10orf25,,21741,-1
7289,AK4,,10306,10306
7290,TH2LCRR,,21742,-1
7291,HOXA7,,5112,5112
7292,PCDHB2,,3983,3983
7293,LINC02178,,21743,-1
7294,ZNF329,,14182,14182
7295,SNORA22C,,21744,-1
7296,U2AF1L5,,21745,-1
7297,B9D2,,5243,5243
7298,STK31,,15721,15721
7299,RASSF5,,18141,18141
7300,HOXC5,,12786,12786
7301,AL669831.1,,21746,-1
7302,CST4,,2449,2449
7303,DPYSL5,,9751,9751
7304,LINC02385,,21747,-1
7305,IRS2,,14970,14970
7306,PRIMPOL,,10861,10861
7307,RASAL3,,2939,2939
7308,FBXW9,,6284,6284
7309,PTPN20,,16568,16568
7310,AP001627.1,,21748,-1
7311,AC025048.4,,21749,-1
7312,ABCG1,,10019,10019
7313,SLC8A1-AS1,,21750,-1
7314,GAGE2A,,21751,-1
7315,AC005523.1,,21752,-1
7316,NKAIN4,,2389,2389
7317,AC010422.2,,21753,-1
7318,SLC35B3,,5391,5391
7319,DERL2,,1170,1170
7320,SPA17,,847,847
7321,PXYLP1,,9525,9525
7322,OXLD1,,16580,16580
7323,WDR97,,13885,13885
7324,LAMTOR4,,15400,15400
7325,EBF1,,10871,10871
7326,GFY,,18097,18097
7327,NAALADL2-AS3,,21754,-1
7328,TMEM177,,8205,8205
7329,ACTR3,,4223,4223
7330,RPRD1A,,7803,7803
7331,CBX7,,2185,2185
7332,KDELR2,,6972,6972
7333,AC016168.3,,21755,-1
7334,AF233439.1,,21756,-1
7335,SLC25A39,,322,322
7336,UMPS,,4158,4158
7337,NFKB1,,3537,3537
7338,HEXIM1,,15145,15145
7339,MAP4,,615,615
7340,DHRS2,,2320,2320
7341,TJP2,,4718,4718
7342,AK9,,9450,9450
7343,DNAL4,,2162,2162
7344,BVES-AS1,,21757,-1
7345,CYP51A1-AS1,,21758,-1
7346,VCL,,505,505
7347,OR5AU1,,12044,12044
7348,FDX2,,18161,18161
7349,BX322639.1,,21759,-1
7350,AP001273.2,,21760,-1
7351,LYPD6,,15208,15208
7352,TANC1,,4237,4237
7353,AC007846.2,,21761,-1
7354,AP003352.1,,21762,-1
7355,TUFT1,,8061,8061
7356,UBE2D3,,3540,3540
7357,AC005840.2,,21763,-1
7358,AL807761.4,,21764,-1
7359,SLC27A2,,7643,7643
7360,AC104365.1,,21765,-1
7361,PRELID1,,12022,12022
7362,AC138393.1,,21766,-1
7363,AC108463.3,,21767,-1
7364,GPR75,,21768,-1
7365,SEC61A2,,914,914
7366,MT-TL2,,21769,-1
7367,DYNLL1,,1747,1747
7368,AC036108.1,,21770,-1
7369,ARRDC4,,7669,7669
7370,LIF-AS1,,21771,-1
7371,PDLIM5,,10480,10480
7372,AC137770.1,,21772,-1
7373,AL353811.1,,21773,-1
7374,RPS15A,,18950,-1
7375,ANKRD45,,14556,14556
7376,HIC2,,12104,12104
7377,LAMA2,,15801,15801
7378,GP6,,1707,1707
7379,FOXN3-AS2,,21774,-1
7380,MED18,,6110,6110
7381,LAMC3,,664,664
7382,AC015853.3,,21775,-1
7383,MAP2,,1361,1361
7384,SH2D2A,,454,454
7385,AC104986.1,,21776,-1
7386,AL136529.1,,21777,-1
7387,TOB1,,7778,7778
7388,COL8A1,,8297,8297
7389,PSMD5,,1961,1961
7390,ARFIP1,,10811,10811
7391,LINC00486,,21778,-1
7392,AC107871.2,,21779,-1
7393,MED30,,10973,10973
7394,CNOT6,,4028,4028
7395,GGT7,,6161,6161
7396,CBLN2,,7860,7860
7397,AC007652.1,,21780,-1
7398,AC006372.2,,21781,-1
7399,CAPRIN1,,6800,6800
7400,SMIM4,,11807,11807
7401,IBSP,,466,466
7402,NDUFS8,,3681,3681
7403,TAF6,,3176,3176
7404,CDH11,,7739,7739
7405,FAM173B,,21782,-1
7406,STAG3L5P,,21783,-1
7407,LINC01707,,21784,-1
7408,CYP4F2,,15010,15010
7409,SEMA3F-AS1,,21785,-1
7410,VSIG4,,9500,9500
7411,TRIM46,,10566,10566
7412,WFDC3,,5271,5271
7413,LINC01505.1,,21786,-1
7414,AC131392.1,,21787,-1
7415,ADCY1,,10965,10965
7416,AP001469.1,,21788,-1
7417,RHBDD2,,98,98
7418,BMX,,2529,2529
7419,MTCO1P14,,21789,-1
7420,SEPT10,,21790,-1
7421,NRXN3,,398,398
7422,DNAJA1,,1630,1630
7423,TRPC1,,8318,8318
7424,C4orf17,,7459,7459
7425,PRDX3P1,,21791,-1
7426,PCDHGA11,,17907,17907
7427,FBXL17,,8412,8412
7428,AL513165.2,,21792,-1
7429,DUOXA1,,7634,7634
7430,LMO2,,6794,6794
7431,TAS2R14,,16969,16969
7432,SLC24A5,,21793,-1
7433,AL139023.1,,21794,-1
7434,TMED5,,4567,4567
7435,WIZ,,291,291
7436,AC006480.1,,21795,-1
7437,ARHGAP33,,56,56
7438,ABCB11,,1198,1198
7439,PAXIP1-AS2,,21796,-1
7440,RAB30,,7202,7202
7441,ASB8,,13633,13633
7442,AC104411.1,,21797,-1
7443,MYB,,4666,4666
7444,PLEKHG4B,,9281,9281
7445,KLC2,,13163,13163
7446,ABL2,,8050,8050
7447,CCL22,,2648,2648
7448,PSMG4,,14037,14037
7449,FAM189A1,,2781,2781
7450,AL445430.1,,21798,-1
7451,C5orf58,,17526,17526
7452,GNAQ,,9549,9549
7453,SPATA5L1,,12565,12565
7454,MMP26,,11580,11580
7455,AC092053.3,,21799,-1
7456,OPRM1,,3862,3862
7457,SVIL,,15984,15984
7458,ABCA10,,9368,9368
7459,TRIP11,,2315,2315
7460,WDR82,,10785,10785
7461,LRCH4,,1343,1343
7462,CCDC58P3,,21800,-1
7463,AC010320.4,,21801,-1
7464,NBEA,,12806,12806
7465,IL36B,,7039,7039
7466,C1QTNF3,,1514,1514
7467,BDH1,,10176,10176
7468,OSTM1,,1480,1480
7469,FLT3,,5055,5055
7470,TFAP2C,,1697,1697
7471,PPP1R1B,,6252,6252
7472,NFE2L3,,659,659
7473,KRT8P31,,21802,-1
7474,NUDCD2,,12312,12312
7475,GSPT2,,15638,15638
7476,CSTF3,,13340,13340
7477,PPL,,4698,4698
7478,TMEM184B,,16370,16370
7479,LINC01031,,21803,-1
7480,SSR4,,14045,14045
7481,CACNB4,,14273,14273
7482,DPYS,,8659,8659
7483,NCAPG,,3585,3585
7484,AC006449.3,,21804,-1
7485,TSHZ1,,13929,13929
7486,AC140912.1,,21805,-1
7487,BAG1,,3294,3294
7488,MAFA,,14338,14338
7489,AC005324.3,,21806,-1
7490,LINC02102,,21807,-1
7491,AC005865.1,,21808,-1
7492,ANGPTL4,,11694,11694
7493,DICER1-AS1,,21809,-1
7494,WNK4,,5627,5627
7495,EPHB1,,9437,9437
7496,STX10,,2909,2909
7497,BLOC1S1,,6815,6815
7498,RPS11,,19038,-1
7499,AC104836.1,,21810,-1
7500,AKR1C1,,15209,15209
7501,RAB7B,,18331,18331
7502,PGR-AS1,,21811,-1
7503,MEIOC,,13975,13975
7504,AL662820.1,,21812,-1
7505,NCOA3,,5278,5278
7506,LINC02356,,21813,-1
7507,AC012313.8,,21814,-1
7508,AC009690.2,,21815,-1
7509,LINC01492,,21816,-1
7510,C1QTNF1,,12994,12994
7511,AC006160.1,,21817,-1
7512,RNF7,,4123,4123
7513,AC022335.1,,21818,-1
7514,AL807752.4,,21819,-1
7515,LINC02429,,21820,-1
7516,BST1,,3576,3576
7517,ZNF574,,3084,3084
7518,HLA-DRB5,,21821,-1
7519,AC025575.1,,21822,-1
7520,SEL1L3,,1871,1871
7521,CFAP45,,16999,16999
7522,GCC2,,6919,6919
7523,FREM1,,11021,11021
7524,AC036101.1,,21823,-1
7525,NHP2,,8440,8440
7526,CCT6B,,6295,6295
7527,LINC02097,,21824,-1
7528,NRXN1,,13915,13915
7529,EFHD2,,7954,7954
7530,ARID3A,,4376,4376
7531,AFG3L2,,7798,7798
7532,GNA14,,9547,9547
7533,NBPF7,,21825,-1
7534,AC078795.1,,21826,-1
7535,CFAP77,,15460,15460
7536,BPGM,,12691,12691
7537,ADCY10,,8029,8029
7538,MAP3K7,,6790,6790
7539,PPP3CA,,7460,7460
7540,RPL37,,18677,-1
7541,LINC01126,,21827,-1
7542,SAXO1,,9521,9521
7543,AC073957.1,,21828,-1
7544,MTMR3,,2193,2193
7545,LBR,,8155,8155
7546,CCDC102A,,6870,6870
7547,BUD31,,3168,3168
7548,TMEM219,,8911,8911
7549,TNFRSF10B,,4945,4945
7550,TSSC4,,14628,14628
7551,AC245054.1,,21829,-1
7552,PLXDC2,,4903,4903
7553,AC080112.1,,21830,-1
7554,PCP4,,14395,14395
7555,FAM72B,,15476,15476
7556,SLC6A18,,10881,10881
7557,NCKAP1,,808,808
7558,ZNF704,,10950,10950
7559,BBS5,,10477,10477
7560,IVNS1ABP,,4448,4448
7561,MGAT5,,9125,9125
7562,HIF1A-AS2,,21831,-1
7563,KCTD15,,9315,9315
7564,ANKRD19P,,21832,-1
7565,LINC00535,,21833,-1
7566,AC016152.1,,21834,-1
7567,TAF5L,,6881,6881
7568,AC093297.1,,21835,-1
7569,AC110491.2,,21836,-1
7570,DCST2,,10540,10540
7571,LINC00523,,21837,-1
7572,LRP11,,4866,4866
7573,NEURL2,,5315,5315
7574,PNMA3,,14558,14558
7575,SMLR1,,17980,17980
7576,AL021392.1,,21838,-1
7577,PPFIA2,,7505,7505
7578,PLEK2,,2263,2263
7579,BNIP3,,18822,-1
7580,AMZ2,,15838,15838
7581,LRRC37A5P,,21839,-1
7582,AL365205.1,,21840,-1
7583,FAM200B,,17605,17605
7584,TMEM169,,10564,10564
7585,SLC36A2,,15056,15056
7586,AL450226.1,,21841,-1
7587,RPL27,,18981,-1
7588,GLIPR1L1,,12896,12896
7589,DOK5,,2367,2367
7590,NME9,,14106,14106
7591,PLAC8,,8352,8352
7592,MOGS,,4258,4258
7593,MATR3.1,,21842,-1
7594,CUEDC1,,14048,14048
7595,ARHGEF37,,14408,14408
7596,ZNF300,,8438,8438
7597,SPAG17,,9511,9511
7598,CPSF2,,11245,11245
7599,LINC00326,,21843,-1
7600,LINGO2,,13075,13075
